Date,Year,Season,Month,DayOff,COVID,Temp_mean,Temp_min,Temp_max,H2O,Wind,Pressure,Sunspots,F10.7,Sudden_Start,Kp_Sum,Ap_mean,K_Sum,Dst_mean,Dst_var,Dst_level,EMS_UA,EMS_AMI
2016-11-30,2016,Autumn,November,No,No,-6.1,-8,-4.2,2.8,3,727.9,51,81.3,No,4.9990000000000006,3,4,-5,9,Quiet,11,3
2016-12-01,2016,Winter,December,No,No,-3.5,-7.8,4.4,0,2,720.55,55,82.1,No,4,2,5,3,15,Quiet,16,2
2016-12-02,2016,Winter,December,No,No,-6.2,-12,1.6,0,3,715.15,61,82,No,6.667,4,8,-2,9,Quiet,12,5
2016-12-03,2016,Winter,December,Yes,No,-8.9,-15,-2,0.7,3,729.7,56,82.2,No,2.666,2,4,2,13,Quiet,12,3
2016-12-04,2016,Winter,December,Yes,No,-16.9,-21.2,-10.4,0,2,731.55,38,80,No,1.3330000000000002,1,0,10,18,Quiet,5,5
2016-12-05,2016,Winter,December,No,No,-16.7,-21.9,-10.3,0.4,2,720.9,34,80.3,No,7,4,7,8,11,Quiet,9,4
2016-12-06,2016,Winter,December,No,No,-8.8,-13.5,-5.5,1.5,2,721.75,31,77.4,No,12.665,7,13,5,27,Quiet,8,5
2016-12-07,2016,Winter,December,No,No,-9.4,-12.6,-6.8,0.5,3,721.3,19,74.9,No,16.668,9,17,-6,17,Quiet,14,6
2016-12-08,2016,Winter,December,No,No,-13.9,-17.5,-7,0,2,723.15,14,72.6,No,27.667,21,27,-12,25,Weak,9,5
2016-12-09,2016,Winter,December,No,No,-13.8,-19,-7.2,0,2,725.35,20,70.7,No,29.001,24,26,-17,35,Weak,7,5
2016-12-10,2016,Winter,December,Yes,No,-5.7,-8.4,-1.6,0,2,716.2,0,70,No,24,15,21,-21,11,Weak,5,6
2016-12-11,2016,Winter,December,Yes,No,-9.5,-12.1,-6.1,1.1,2,727.2,0,69.2,No,22.333,14,22,-10,20,Quiet,3,4
2016-12-12,2016,Winter,December,No,No,-15.8,-21.3,-8.4,0,2,730.9,12,68.6,No,9.999,5,9,-5,15,Quiet,16,6
2016-12-13,2016,Winter,December,No,No,-12.7,-19,-6.3,0,3,726.65,14,69,No,7,4,8,-5,10,Quiet,12,4
2016-12-14,2016,Winter,December,No,No,-11.3,-15.1,-5.4,0,3,733.95,23,70.1,No,7,4,5,-2,10,Quiet,11,7
2016-12-15,2016,Winter,December,No,No,-6.4,-10.5,-2.9,0,4,723.65,12,70.2,No,3.333,2,4,-1,11,Quiet,14,4
2016-12-16,2016,Winter,December,No,No,-5,-9.5,-0.3,0,2,717.7,0,70.3,No,2.333,1,1,3,7,Quiet,18,5
2016-12-17,2016,Winter,December,Yes,No,-6.8,-12.6,-0.4,0,3,716.4,13,69.8,No,8.999,5,11,6,11,Quiet,12,0
2016-12-18,2016,Winter,December,Yes,No,-4.7,-7.8,0.1,3.3,3,723.3,27,70,No,15,8,15,-8,18,Quiet,8,2
2016-12-19,2016,Winter,December,No,No,-7.9,-8.6,-6.9,1.1,3,725.05,15,70.5,No,9.667,5,7,-8,15,Quiet,12,9
2016-12-20,2016,Winter,December,No,No,-11.9,-14.5,-8.5,0.8,2,733.05,22,72.5,No,10.667,5,13,-4,15,Quiet,8,7
2016-12-21,2016,Winter,December,No,No,-15.3,-21.9,-7.1,0,2,730.15,30,72.6,No,25.666,23,24,-14,52,Weak,11,2
2016-12-22,2016,Winter,December,No,No,-10.1,-14.5,-4.5,0,3,722.1,16,72.4,No,28,22,25,-28,17,Weak,11,6
2016-12-23,2016,Winter,December,No,No,-13.9,-17.9,-9.8,0,3,723.7,0,71.3,No,27,19,27,-24,21,Weak,15,3
2016-12-24,2016,Winter,December,Yes,No,-14.5,-20.1,-7.3,0,5,724.55,0,70.7,No,21,12,19,-20,21,Weak,5,2
2016-12-25,2016,Winter,December,Yes,No,-25.2,-28.8,-20.1,0,1,735.05,0,70.1,No,27,20,24,-17,25,Weak,4,1
2016-12-26,2016,Winter,December,No,No,-19.4,-27.7,-8.6,0,2,727.05,0,71.4,No,27.667,20,22,-22,15,Weak,18,2
2016-12-27,2016,Winter,December,No,No,-13.6,-16.6,-9,0.5,2,730.6,16,71.3,No,19.333,11,18,-16,8,Quiet,8,1
2016-12-28,2016,Winter,December,No,No,-17.1,-20,-11.9,0,1,726.55,12,70.9,No,10,5,8,-10,11,Quiet,12,3
2016-12-29,2016,Winter,December,No,No,-17.3,-21.6,-11.2,0,2,725.5,11,70.9,No,8.332,4,8,-10,16,Quiet,13,6
2016-12-30,2016,Winter,December,No,No,-16.3,-19,-12.6,0,2,721.4,11,71.2,No,4.333,2,4,-4,12,Quiet,14,3
2016-12-31,2016,Winter,December,Yes,No,-17.3,-20.7,-13.9,0,2.3333333333333335,724.3,11,71.1,No,20.333,12,19,-8,36,Weak,7,6
2017-01-01,2017,Winter,January,Yes,No,-18.5,-22.9,-13.5,0,2.6666666666666665,723.05,12,70.1,No,21,12,19,-15,24,Weak,7,5
2017-01-02,2017,Winter,January,Yes,No,-11.1,-19.7,-5.4,0,3,714,12,70.6,No,12,6,12,-14,23,Weak,9,5
2017-01-03,2017,Winter,January,Yes,No,-10.1,-15.9,-2.6,0,2,717.85,11,71,No,18.668,11,17,-11,32,Weak,9,10
2017-01-04,2017,Winter,January,Yes,No,-11.4,-17.7,-3.9,0,2,720.55,0,70,No,17.666,10,14,-7,39,Weak,9,4
2017-01-05,2017,Winter,January,Yes,No,-10.9,-14.8,-6.1,0,1,725.4,0,70.9,No,25,17,21,-11,31,Weak,5,6
2017-01-06,2017,Winter,January,Yes,No,-11.3,-16.7,-0.9,0,2,726.6,0,69.6,No,23.335,14,19,-18,17,Weak,9,4
2017-01-07,2017,Winter,January,Yes,No,-11.6,-14,-7.5,0.8,4,730.85,0,69.7,No,27.333,20,22,-15,15,Weak,13,6
2017-01-08,2017,Winter,January,Yes,No,-18.1,-22.4,-11,0,2,732.85,0,69.2,No,24.667,16,23,-18,18,Weak,6,1
2017-01-09,2017,Winter,January,No,No,-21.9,-25.7,-19,0.3,2,734.05,0,68.9,No,19.665,11,18,-17,18,Weak,16,6
2017-01-10,2017,Winter,January,No,No,-25,-28.1,-21.6,0,2,729.4,0,70.3,No,17.001,10,12,-15,19,Weak,12,5
2017-01-11,2017,Winter,January,No,No,-22.8,-26.5,-17.7,0,1,727.1,0,72,No,14.333,7,11,-11,17,Quiet,14,0
2017-01-12,2017,Winter,January,No,No,-18.1,-22.8,-11,0,3,726.4,11,73,No,7.666,4,5,-5,12,Quiet,17,4
2017-01-13,2017,Winter,January,No,No,-17.3,-21.2,-11.3,0,2,727.45,26,72.4,No,7,4,6,-1,8,Quiet,8,3
2017-01-14,2017,Winter,January,Yes,No,-14.6,-19.2,-9.8,0.4,1,728,31,74.1,No,7.334,4,4,1,13,Quiet,9,6
2017-01-15,2017,Winter,January,Yes,No,-12.7,-15,-9.2,2.9,1,728.4,30,75,No,9.334,4,9,3,15,Quiet,6,0
2017-01-16,2017,Winter,January,No,No,-16.7,-18.3,-13.3,1.3,1,731.55,25,75.8,No,2.333,2,2,6,10,Quiet,14,4
2017-01-17,2017,Winter,January,No,No,-20,-22,-17.8,1.2,2,733.2,30,76.1,No,4.9990000000000006,3,5,4,22,Quiet,8,7
2017-01-18,2017,Winter,January,No,No,-20.6,-23.7,-16.6,1.1,2,737.35,36,76.1,No,22,14,18,-3,56,Weak,7,5
2017-01-19,2017,Winter,January,No,No,-20.7,-27.6,-12.8,0,3,728.2,33,77,No,17.668,10,16,-17,22,Weak,11,3
2017-01-20,2017,Winter,January,No,No,-16.1,-17.2,-13.2,2,3,731.8,56,80.6,No,17.999,10,17,-11,9,Quiet,15,4
2017-01-21,2017,Winter,January,Yes,No,-21.4,-27,-14.8,0,2,731.4,75,83.4,No,17.999000000000002,10,14,-10,22,Quiet,6,4
2017-01-22,2017,Winter,January,Yes,No,-18.2,-20.7,-13.9,0,4,728.15,68,84,No,17.667,9,15,-13,21,Weak,3,5
2017-01-23,2017,Winter,January,No,No,-17.3,-20.1,-13.1,0,6,727.9,57,81.5,No,8.001,4,8,-7,14,Quiet,15,0
2017-01-24,2017,Winter,January,No,No,-14.7,-16.7,-11.6,0,4,722.75,43,79.7,No,4.667,2,1,-7,16,Quiet,10,14
2017-01-25,2017,Winter,January,No,No,-10.1,-13.7,-4.5,3,1,729.2,47,82.5,No,8.667,5,5,-2,12,Quiet,18,3
2017-01-26,2017,Winter,January,No,No,-12.4,-19.3,-6.1,0,2,726.95,40,80.6,Yes,17.000999999999998,11,19,-2,38,Weak,16,5
2017-01-27,2017,Winter,January,No,No,-12.3,-15.9,-10.2,0.6,6,725.7,30,77.9,No,26.333,20,25,-16,18,Weak,14,6
2017-01-28,2017,Winter,January,Yes,No,-19.8,-22,-15.9,0,3,739.05,30,76.1,No,15.667,9,13,-9,6,Quiet,7,3
2017-01-29,2017,Winter,January,Yes,No,-18.9,-23.8,-12.2,0,4,728.65,34,74.4,No,13.333,6,9,-7,11,Quiet,7,3
2017-01-30,2017,Winter,January,No,No,-18.5,-24.6,-11.1,0,2,728.1,35,74.7,No,11.666,6,11,2,21,Quiet,11,2
2017-01-31,2017,Winter,January,No,No,-16.2,-22.8,-5,0,2,729.1,36,73.8,No,28.666,22,23,-8,37,Weak,8,8
2017-02-01,2017,Winter,February,No,No,-12,-17.4,-3.4,0,3,725.85,47,73.9,No,31.332,28,30,-22,35,Weak,12,3
2017-02-02,2017,Winter,February,No,No,-13.8,-19.9,-7.3,0,1,724.9,47,73.1,No,28.334,21,26,-21,14,Weak,5,3
