Date,Month,Year,EMS,Wind,Temp_mean,H2O,Sunspots,Sud_Imp,Sud_Storm,Dst_mean,Dst_var,Dst_group,PC1,PC2
2021-03-23,3,2021,22,2,3.2,0,27,No,No,-13,13,level_2,-1.042477999549702,-0.4940837700891871
2021-03-24,3,2021,25,2,3.6,0,30,No,No,-10,29,level_2,0.0062923344876423815,1.73125465083154
2021-03-25,3,2021,15,4,0.3,1,27,No,No,-14,21,level_2,-1.1353781397947476,1.496563122168566
2021-03-26,3,2021,18,5,1.7,0,25,No,No,-20,14,level_2,-3.4614452814442447,0.057339129633757854
2021-03-27,3,2021,9,6,1.4,0.3,19,No,No,-5,24,level_1,1.6468751463149947,1.0092258193607553
2021-03-28,3,2021,16,4,0,0,12,No,No,-7,19,level_1,0.8974547267621438,0.8658373510362379
2021-03-29,3,2021,30,3,0.1,0,12,No,No,-2,7,level_1,2.3833250794998557,-0.4410868686030335
2021-03-30,3,2021,14,4,1.1,0,9,No,No,3,13,level_1,4.352672189025754,0.07961782646453708
2021-03-31,3,2021,18,2,1.8,0,0,No,No,-9,18,level_1,0.3127707411306856,0.09900326418983635
2021-04-01,4,2021,15,3,0.3,0,0,No,No,-10,23,level_1,-0.17296391538860473,-0.4078633939335869
2021-04-02,4,2021,15,2,0.6,0,0,No,No,-7,24,level_2,0.8954634006014559,-1.5741328769825922
2021-04-03,4,2021,16,2,3.3,0,4,No,No,-5,12,level_1,1.4721508604512683,1.1402993249051565
2021-04-04,4,2021,17,3,2.9,0,12,No,No,3,13,level_1,4.16181139946261,1.1023042540040144
2021-04-05,4,2021,29,2,4.1,0.3,11,No,No,9,20,level_1,6.018360754316483,-0.7822892019147034
2021-04-06,4,2021,17,4,4.7,0,6,No,No,10,16,level_1,6.392931815427343,-0.6116004697666055
2021-04-07,4,2021,20,3,5.9,0,0,No,No,-6,34,level_2,1.2939495055005734,-3.0651616701206397
2021-04-08,4,2021,24,5,4.9,0,0,No,No,-8,12,level_1,0.45605096992223504,0.08082842436861214
2021-04-09,4,2021,22,4,5.6,0,0,No,No,-3,8,level_1,2.2756858501693142,0.30661249074019353
2021-04-10,4,2021,16,5,2.9,0,0,No,No,-1,14,level_1,2.7934877348366043,-0.24432325525078105
2021-04-11,4,2021,18,6,0,0,10,No,No,-1,16,level_1,2.821193737463499,0.3739306104548081
2021-04-12,4,2021,22,4,0.6,0,14,No,No,3,17,level_1,3.9553694245428708,-0.26459358699873586
2021-04-13,4,2021,24,4,2.6,0.1,19,No,No,4,18,level_1,4.386936663851392,-0.07472221611186503
2021-04-14,4,2021,18,4,2.6,1,21,No,No,9,14,level_1,6.0797845460472955,0.8392667932826368
2021-04-15,4,2021,21,5,1.1,0.5,25,No,No,5,34,level_1,4.673928472319966,-0.9434141882057624
2021-04-16,4,2021,19,3,4.1,0,35,No,No,-12,64,level_2,-0.6813686306075066,-4.947366062617102
2021-04-17,4,2021,15,6,9.4,0,15,No,No,-33,34,level_3,-7.290161219011137,2.235622667492596
2021-04-18,4,2021,16,3,1.7,0,18,No,No,-23,18,level_2,-4.375342864122583,0.4468034391721334
2021-04-19,4,2021,20,6,3.4,0,36,No,No,-20,20,level_2,-3.0939808292309667,-0.01012635493392429
2021-04-20,4,2021,23,5,2.6,0,57,No,No,-15,12,level_2,-1.6429310511995932,-0.8488357222460677
2021-04-21,4,2021,16,3,-1.8,7.8,46,No,No,-13,12,level_2,-1.1247829425147384,-0.041174652500941156
2021-04-22,4,2021,16,3,-0.4,0,44,No,No,-4,14,level_1,2.038158693128968,0.7368662953665677
2021-04-23,4,2021,23,2,0.6,0,37,No,No,-5,24,level_1,1.6732745215168805,-0.18947926035111107
2021-04-24,4,2021,18,2,1.5,0,54,No,No,-15,18,level_2,-1.8242142087386632,-0.4685188988623777
2021-04-25,4,2021,10,4,3.7,0,55,No,No,-29,25,level_2,-6.23762360547107,0.6035838480983058
2021-04-26,4,2021,28,7,4.5,0.3,50,No,No,-27,40,level_3,-5.538719188581593,2.1893607064634453
2021-04-27,4,2021,16,5,4.5,2.9,55,No,No,-19,15,level_2,-2.7989990834853264,1.2561287382776316
2021-04-28,4,2021,23,4,5.9,0,46,No,No,-5,14,level_1,1.6339150244196499,0.8352434532259203
2021-04-29,4,2021,13,3,1.2,2.7,37,No,No,2,23,level_1,3.691328924626172,0.4438665395329167
2021-04-30,4,2021,22,3,5.5,1.7,28,No,No,12,10,level_1,7.024261188047379,-0.49137942032759024
2021-05-01,5,2021,7,2,4.6,5.3,10,No,No,5,12,level_1,4.787967100245789,-0.3156328484768577
2021-05-02,5,2021,12,6,5.9,2.2,0,No,No,-1,40,level_1,2.8157122088511115,2.0891366727589267
2021-05-03,5,2021,7,6,6.6,0.9,0,No,No,5,27,level_1,4.587295480044592,-2.2615292252631454
2021-05-04,5,2021,21,4,8.3,0,0,No,No,5,10,level_1,4.838107663873277,-0.6830862441926346
2021-05-05,5,2021,17,6,5.3,1.7,0,No,No,4,8,level_1,4.407294987663063,0.5640007811626426
2021-05-06,5,2021,17,4,4.6,1.4,0,No,No,5,8,level_1,4.645748456301124,-0.046738398872868014
2021-05-07,5,2021,18,3,6.4,5.3,10,No,No,5,8,level_1,4.809220439485844,0.2551786715315412
2021-05-08,5,2021,25,4,6.6,0,17,No,No,6,15,level_1,4.9851745769235265,-0.16250380459372593
2021-05-09,5,2021,17,4,10.2,0.5,20,No,No,11,18,level_1,6.713014012729474,1.4556203807532493
2021-05-10,5,2021,15,6,6.8,3.8,34,No,No,10,37,level_1,6.422490144811354,-3.6174336063340813
2021-05-11,5,2021,14,4,10,2.6,32,No,No,6,8,level_1,5.032170671347364,0.15889465480287826
2021-05-12,5,2021,20,4,10.2,0,33,No,Yes,-15,87,level_3,-1.6084073606486844,-7.83944379570227
2021-05-13,5,2021,25,5,8.1,0,30,No,No,-26,20,level_2,-5.050951548486695,1.195014628565129
2021-05-14,5,2021,23,3,8.4,0,26,No,No,-12,14,level_1,-0.5669841295095068,0.6132050701413503
2021-05-15,5,2021,20,4,10.9,0,28,No,No,-10,19,level_1,-0.1876868591634374,-0.46242195908925265
2021-05-16,5,2021,21,3,12.2,0,13,No,No,-9,20,level_1,0.5177275656885691,-0.0648693838630963
2021-05-17,5,2021,21,3,11.9,2.5,14,No,No,-10,17,level_1,0.06308453990147005,1.0145979466740862
2021-05-18,5,2021,25,2,10.3,0.3,28,No,No,-12,27,level_2,-0.7429220886445616,1.4372931730378273
2021-05-19,5,2021,19,2,10.7,0.4,27,No,No,6,15,level_1,5.030362070990303,0.4974822213656612
2021-05-20,5,2021,21,4,8,7.1,20,No,No,-19,42,level_2,-2.882632281355457,-2.5583408039028193
2021-05-21,5,2021,26,4,5.5,13.7,14,No,No,-15,22,level_2,-1.6456624811276992,1.4324519907945774
2021-05-22,5,2021,16,7,8.6,0.3,19,No,No,-9,11,level_1,0.1988939579844281,0.45887972646989744
2021-05-23,5,2021,14,5,7.3,0.5,27,No,No,-11,10,level_1,-0.46134769787925767,-0.3872015621671584
2021-05-24,5,2021,22,4,8.6,2.8,31,No,No,-5,10,level_1,1.5785686929783318,0.5236269875351517
2021-05-25,5,2021,23,5,10,17.6,41,No,No,2,10,level_1,3.917433019420572,0.40917313835126334
2021-05-26,5,2021,25,3,9.6,2.9,41,No,Yes,14,40,level_1,7.8566379920246145,2.6033706232272786
2021-05-27,5,2021,13,3,12.5,0,41,No,No,-9,41,level_2,0.21281654600895955,-0.5051841121315978
2021-05-28,5,2021,15,5,12.6,0,31,No,No,-8,10,level_1,0.597958531000924,0.8478963576629377
2021-05-29,5,2021,13,5,10.6,11.5,15,No,No,-2,15,level_1,2.667397072576344,0.17686398422270166
2021-05-30,5,2021,16,5,8,2.9,26,No,No,3,14,level_1,4.025495267864858,0.38887694970824216
2021-05-31,5,2021,15,5,6.8,0.1,30,No,No,1,14,level_1,3.3734019918863756,-0.7792127530643771
2021-06-01,6,2021,27,4,6.1,3.7,22,No,No,2,8,level_1,3.8464625083389676,0.3056034146332325
2021-06-02,6,2021,24,2,13.1,1,29,No,Yes,8,19,level_1,5.8592163883281305,1.2795341339178607
2021-06-03,6,2021,25,2,19.2,0,31,No,No,4,35,level_1,4.280904232625167,-2.2914297960290435
2021-06-04,6,2021,19,3,20.4,0,35,No,No,1,13,level_1,3.5309499004116263,-0.7488583644145479
2021-06-05,6,2021,14,4,20.2,0,38,No,No,4,12,level_1,4.3777080766283305,0.4177273794277545
2021-06-06,6,2021,16,5,10.8,19.1,38,No,No,2,16,level_1,3.8162207822523606,0.5418122760190791
2021-06-07,6,2021,24,3,12.2,0,49,Yes,No,7,35,level_1,5.468504992054614,-1.5942446127708096
2021-06-08,6,2021,27,5,16.1,0.4,34,No,No,-8,15,level_1,0.7119992056619058,1.1358353744963674
2021-06-09,6,2021,20,3,17.4,0,25,No,No,-1,4,level_1,2.9357696736859618,-0.09344692888124331
2021-06-10,6,2021,25,4,17.2,0,27,No,No,4,17,level_1,4.550018642597639,0.6085867915654296
2021-06-11,6,2021,22,3,11.5,21.7,19,No,No,-22,45,level_2,-4.043196311805423,-2.4294411336511956
2021-06-12,6,2021,14,2,13.6,0,8,No,No,-10,30,level_2,0.18101701963301506,2.3653330778974686
2021-06-13,6,2021,19,3,13.1,0.1,15,No,No,-9,18,level_1,0.21878740977202762,1.283687672306949
2021-06-14,6,2021,16,4,13.4,0,12,No,No,0,16,level_1,3.2646797181625993,0.9265294480116104
2021-06-15,6,2021,21,4,10.2,18,11,No,No,4,46,level_1,4.710856302274794,-2.6786997694346772
2021-06-16,6,2021,14,5,8.7,14.9,11,No,No,-15,22,level_2,-1.5652612898251672,0.7083793386833667
2021-06-17,6,2021,26,4,15.6,1.3,12,No,No,-8,16,level_1,0.7171555280719496,0.996941696814623
2021-06-18,6,2021,12,3,17.4,0,21,No,No,-12,13,level_1,-0.7431650460549535,-0.2865228390785816
2021-06-19,6,2021,15,2,19.4,0,15,No,No,-7,11,level_1,0.8995389884526177,0.6770346097261419
2021-06-20,6,2021,19,3,20.3,0,14,No,No,0,12,level_1,3.190809278718901,0.5713240613245432
2021-06-21,6,2021,18,4,20.3,0,13,No,No,4,11,level_1,4.355058125745708,-0.20319402781674925
2021-06-22,6,2021,11,3,13.8,9.3,16,No,No,-1,21,level_1,2.983609399109701,0.009840187745888782
2021-06-23,6,2021,23,3,18,0.5,12,No,No,1,10,level_1,3.7002191232615185,0.4467586412849038
2021-06-24,6,2021,12,3,16.7,0,11,No,No,8,14,level_1,5.822894088974566,0.9637363920290112
2021-06-25,6,2021,18,2,19.3,0,23,No,No,-4,23,level_1,1.763033850566291,0.169271058409759
2021-06-26,6,2021,13,4,17.2,0.4,19,No,No,0,8,level_1,3.2809061370229573,-0.10355214822349801
2021-06-27,6,2021,9,2,14.2,4.8,33,No,No,1,9,level_1,3.3475903042499144,0.007320791872455434
2021-06-28,6,2021,7,4,14.7,0.6,46,No,No,5,7,level_1,4.689480183054568,0.28052032570761937
2021-06-29,6,2021,19,4,17.4,0,56,No,No,7,12,level_1,5.401790054164493,0.2685520518456163
2021-06-30,6,2021,14,3,16.1,2.6,54,No,No,-6,46,level_2,1.087599490440799,-3.4873154102123975
2021-07-01,7,2021,15,3,17.7,1.7,57,No,No,-9,11,level_1,0.10192297031160422,0.1997484966908654
2021-07-02,7,2021,14,4,16.2,5.7,62,No,No,-5,14,level_1,1.520539167881743,0.503375369470362
2021-07-03,7,2021,22,1,18.8,1.3,60,No,No,-4,14,level_1,1.809597049765002,0.9241400583799242
2021-07-04,7,2021,16,1,20.9,0,50,No,No,3,10,level_1,4.153122355003298,0.6249822359618976
2021-07-05,7,2021,20,3,21.3,0,45,No,No,5,33,level_1,4.760668784514012,-2.9291866406406295
2021-07-06,7,2021,10,3,21.2,0,49,No,No,-7,19,level_1,0.8356068898524021,0.41599433793004237
2021-07-07,7,2021,19,3,21.1,0,20,No,No,-1,17,level_1,2.9266812562400677,1.0805591985211618
2021-07-08,7,2021,22,6,20.8,18,16,No,No,1,17,level_1,3.361988175043355,0.6650434352806256
2021-07-09,7,2021,16,3,14.7,38.2,11,No,No,8,22,level_1,5.616111662087154,2.0708890063216776
2021-07-10,7,2021,12,3,16.8,0,15,No,No,1,21,level_1,3.516209429591179,-0.8520314799779293
2021-07-11,7,2021,16,2,16.9,0,21,No,No,9,14,level_1,6.0250818812233335,0.24448597805113026
2021-07-12,7,2021,20,2,18.8,2.9,23,No,No,12,16,level_1,7.0508109844250635,0.1589997939560168
2021-07-13,7,2021,18,3,17.4,0.5,21,No,No,-2,22,level_1,2.577163307016234,0.9585650131489686
2021-07-14,7,2021,20,3,16.1,37.1,30,No,Yes,-3,53,level_2,2.5025429905424583,-2.6551229981773288
2021-07-15,7,2021,21,2,20.4,0,22,No,No,-15,29,level_2,-1.47756714552034,1.6060313842264284
2021-07-16,7,2021,16,2,20.7,0,35,No,No,-4,28,level_2,1.878632111869636,1.7712853566524493
2021-07-17,7,2021,21,4,20.6,0,49,No,No,2,26,level_1,3.962088257692266,1.7513734942563155
2021-07-18,7,2021,9,2,17.5,12,48,No,No,7,13,level_1,5.465783353129239,0.0902496735726473
2021-07-19,7,2021,15,2,15.9,0,48,No,No,4,13,level_1,4.408037404358295,-0.6851287956308618
2021-07-20,7,2021,15,3,19,0,46,No,No,-1,28,level_1,2.915417216673178,-0.8038275204078351
2021-07-21,7,2021,17,3,19.8,0,72,No,No,-11,13,level_1,-0.2680928329115239,-0.2980851918760403
2021-07-22,7,2021,25,3,19.6,0,76,No,No,-23,32,level_2,-4.272052545066033,-0.810246839824584
2021-07-23,7,2021,17,3,20.8,0,57,No,No,-9,13,level_1,0.456144526548382,0.650846534531237
2021-07-24,7,2021,18,2,19.9,0,32,No,No,-4,8,level_1,1.8961601959805863,-0.5968085887428362
2021-07-25,7,2021,11,2,19.9,0,36,No,No,2,12,level_1,3.7910435118535384,0.7289762317431966
2021-07-26,7,2021,22,3,20.6,0,31,No,No,5,19,level_1,4.756588562731193,1.4564380208081256
2021-07-27,7,2021,9,3,22.1,0,18,No,No,16,30,level_1,8.299958637941659,2.0213220913615206
2021-07-28,7,2021,19,2,21.1,0,6,No,No,5,35,level_1,4.650292985932151,-1.575314850730403
2021-07-29,7,2021,16,5,16.8,20.7,3,No,No,-7,14,level_1,1.1002392691121248,1.0401532056153695
2021-07-30,7,2021,14,2,13.5,13.1,0,No,No,4,26,level_1,4.401117201385427,2.1725135159387547
2021-07-31,7,2021,12,2,16.7,0,3,No,No,8,11,level_1,5.712614703621341,0.13749958510587645
2021-08-01,8,2021,26,1,19.5,0,8,No,No,-3,7,level_1,2.110161895110166,-0.4605911135605357
2021-08-02,8,2021,12,5,16.8,37.5,13,No,No,-3,57,level_2,2.230567762236368,-1.6064032070195478
2021-08-03,8,2021,16,3,17.2,9,17,No,No,-26,27,level_2,-5.14745072939804,-1.4262181846309434
2021-08-04,8,2021,25,2,18.9,0,17,No,No,-11,23,level_2,-0.3475746749337059,1.4459218032086127
2021-08-05,8,2021,22,1,20.7,0,22,No,No,-6,12,level_1,1.3392465747018254,0.9423949134356289
2021-08-06,8,2021,19,3,19.1,0,8,No,No,-4,40,level_2,2.104618651598467,-3.0138097370689008
2021-08-07,8,2021,11,6,18.6,0,0,No,No,-24,24,level_2,-4.385708119080254,1.6039074888051275
2021-08-08,8,2021,10,3,17.8,0.3,0,No,No,-10,20,level_2,-0.12447246893085227,1.239241253075306
2021-08-09,8,2021,16,1,14.3,0,7,No,No,-2,9,level_1,2.6618087756521063,-0.1430832864517822
2021-08-10,8,2021,20,2,15.6,0,0,No,No,1,19,level_1,3.375438179286141,-1.2418512899295504
2021-08-11,8,2021,22,2,16.9,0,18,No,No,-5,19,level_1,1.553196581032779,-1.4521221324559241
2021-08-12,8,2021,13,2,18.8,0,7,No,No,-2,13,level_1,2.6352692928152814,-0.5794819685694794
2021-08-13,8,2021,24,2,19.6,0,9,No,No,0,28,level_1,3.436511459306847,-1.1517937892831567
2021-08-14,8,2021,19,3,20,0,19,No,No,-1,17,level_1,2.8072462572608163,0.8780788296353917
2021-08-15,8,2021,12,1,18.1,0.7,21,No,No,-10,19,level_1,-0.20991269473544588,-1.0199347241996708
2021-08-16,8,2021,21,3,17.5,3.8,20,No,No,-15,11,level_2,-1.8043609478713727,0.5141275793370096
2021-08-17,8,2021,18,3,15.1,12,15,No,No,-8,10,level_1,0.5066350710771321,0.058263778808164475
2021-08-18,8,2021,12,4,14.1,32.3,13,No,No,-13,11,level_1,-0.9869911290923236,-0.1391412241911643
2021-08-19,8,2021,12,3,16.6,0.4,22,No,No,-12,19,level_2,-0.7506610815736336,-1.7133060079046294
2021-08-20,8,2021,14,2,16.3,0,12,No,No,-19,25,level_2,-2.903938688152293,-2.466300213788033
2021-08-21,8,2021,27,6,13.5,0,16,No,No,-7,16,level_1,0.8743691552563775,0.20636492354258687
2021-08-22,8,2021,14,8,12.4,1.6,19,No,No,1,14,level_1,3.40711397463913,0.8281785655988313
2021-08-23,8,2021,22,5,14.1,0.4,16,No,No,6,10,level_1,5.195296489046325,-0.17165212673522504
2021-08-24,8,2021,23,5,13.8,0,20,No,No,5,16,level_1,4.851158103767386,-0.5310458531582022
2021-08-25,8,2021,20,3,13.6,0,36,No,No,-20,46,level_2,-3.3007026318262627,-1.0502834758508424
2021-08-26,8,2021,14,2,13.8,0,48,No,No,-15,12,level_1,-1.443517380677663,0.44546637869019845
2021-08-27,8,2021,15,2,13.9,0,71,No,Yes,-28,89,level_3,-5.519822634946114,-8.06040596611845
2021-08-28,8,2021,15,4,15.5,0,75,No,No,-38,58,level_3,-8.750433808835275,4.743125417493698
2021-08-29,8,2021,12,3,18,0,51,Yes,No,-14,21,level_2,-1.1970500488785094,0.24570895484163402
2021-08-30,8,2021,24,3,16.2,1.2,43,No,No,-9,16,level_1,0.19174118326641115,-1.1675815147538975
2021-08-31,8,2021,22,3,17.7,0,39,No,No,-20,13,level_2,-3.1892796538172865,0.6007946394086197
2021-09-01,9,2021,17,2,14.3,1.2,38,No,No,-2,11,level_1,2.4789804338147303,-0.07543642816929799
2021-09-02,9,2021,20,5,12.3,6.2,33,No,No,-2,10,level_1,2.6569814337392503,-0.33439181318752853
2021-09-03,9,2021,12,4,11.5,3.4,26,No,No,-5,28,level_1,1.6310756416611867,-2.489268962750203
2021-09-04,9,2021,13,5,11.3,0,71,No,No,-2,14,level_1,2.4212794295149176,0.7716847649249604
2021-09-05,9,2021,21,3,8.8,0,74,No,No,-5,15,level_1,1.6028848171223022,0.8775551231828095
2021-09-06,9,2021,26,2,7.1,0,83,No,No,1,22,level_1,3.4497011973133693,0.46909860861042496
2021-09-07,9,2021,17,3,8.1,0,84,No,No,5,42,level_1,4.798765611263784,1.250325063304744
2021-09-08,9,2021,18,2,8.6,0,97,No,No,-6,29,level_1,1.1891237543753677,-1.2228160569079205
2021-09-09,9,2021,16,3,9.2,0,101,No,No,-11,12,level_1,-0.372381495416076,0.3466428144499608
2021-09-10,9,2021,10,4,6.9,3.4,96,No,No,5,34,level_1,4.865871416437789,1.875400297914146
2021-09-11,9,2021,11,3,8.5,0.1,72,No,No,-1,30,level_1,2.9673259536178014,1.656641523625428
2021-09-12,9,2021,12,3,9.1,0,49,No,No,3,18,level_1,4.010327027080755,-0.4966113161206818
2021-09-13,9,2021,15,3,12.7,0,33,No,No,-2,21,level_1,2.713797866307281,-1.3614016725367741
2021-09-14,9,2021,19,3,10.9,0,23,No,No,-5,12,level_1,1.6061020504162193,-0.03137780723662044
2021-09-15,9,2021,16,2,9.1,0,10,No,No,-4,8,level_1,2.019019808626298,0.28822609734635474
2021-09-16,9,2021,17,2,12.8,0,0,No,No,6,14,level_1,5.2542941519716555,0.8190013873838239
2021-09-17,9,2021,12,3,11.3,0,0,No,No,-8,74,level_3,0.818324284138024,-4.386837510006204
2021-09-18,9,2021,12,4,10.1,0,0,No,No,-20,25,level_2,-3.1408470375831943,1.555643079141644
2021-09-19,9,2021,15,3,12.1,0,13,No,No,-10,11,level_1,-0.11535677460378185,0.6167481259519535
2021-09-20,9,2021,32,7,13.1,0,43,No,No,1,14,level_1,3.3595967262910635,1.1375432911340146
2021-09-21,9,2021,17,3,9,8.2,65,No,No,5,22,level_1,4.889765828239458,-1.3483407386271937
2021-09-22,9,2021,15,3,6.1,0,81,No,No,-16,25,level_2,-2.084694167215652,0.07603935613402507
2021-09-23,9,2021,24,3,7.7,0.5,70,No,No,4,27,level_1,4.379762667291828,2.3680458885017197
2021-09-24,9,2021,15,4,8,0.4,60,No,No,4,22,level_1,4.379495506016173,-1.639848786566533
2021-09-25,9,2021,14,6,4.8,28,45,No,No,-2,8,level_1,2.4485691690132803,0.390655710347834
2021-09-26,9,2021,20,2,5.4,8.5,50,No,No,3,20,level_1,4.068637643670936,1.4365781373328415
2021-09-27,9,2021,15,3,4.6,0,50,No,No,17,31,level_1,8.58286074414445,2.315314379464268
2021-09-28,9,2021,19,3,4.1,0,57,No,No,6,21,level_1,4.935023295838082,-1.5093350557503549
2021-09-29,9,2021,12,3,2.7,1.3,70,No,No,3,16,level_1,4.035216234859512,0.9833325995223468
2021-09-30,9,2021,18,2,3.5,0,45,No,No,10,32,level_1,6.579213776556512,-0.5451796748792161
2021-10-01,10,2021,11,3,4.1,0,38,No,No,-21,17,level_2,-3.5105003051183044,-1.1715767213819883
2021-10-02,10,2021,17,6,3.2,0,34,No,No,-20,21,level_2,-3.1851973715856734,-1.79000684212716
2021-10-03,10,2021,15,2,3.8,2.7,27,No,No,-18,25,level_2,-2.3564893293159503,0.17104138948002984
2021-10-04,10,2021,22,2,3.5,0,35,No,No,-15,15,level_2,-1.6285857407805735,0.9750810625840992
2021-10-05,10,2021,19,3,4.1,0,30,No,No,-11,11,level_1,-0.33597524639327636,0.36137676111795825
2021-10-06,10,2021,15,1,4.2,0,26,No,No,-9,41,level_2,0.15551884762155133,-3.1424937969064297
2021-10-07,10,2021,13,2,3.1,0,16,No,No,-16,16,level_2,-1.9410457009128896,-0.9518526249904335
2021-10-08,10,2021,20,2,3.2,0,19,No,No,-9,16,level_1,0.16868443553804796,1.452795033366966
2021-10-09,10,2021,16,2,4.5,0,23,No,No,-9,12,level_1,0.12080258717389745,0.40810569265691565
2021-10-10,10,2021,8,2,6.8,0,38,No,No,-6,42,level_2,1.2807633088410346,-2.684486866349641
2021-10-11,10,2021,21,2,6.5,0,30,No,No,-20,31,level_2,-3.135900334564475,-2.1929114128309406
2021-10-12,10,2021,15,3,4.4,0.4,17,No,Yes,-46,37,level_3,-11.686038478018357,-0.8553805438189677
2021-10-13,10,2021,16,5,2.6,0.5,20,No,No,-32,19,level_2,-7.029012042327444,1.449366970507017
2021-10-14,10,2021,16,4,-2.7,1.6,20,No,No,-20,23,level_2,-3.1719124804118053,-0.09739270299986863
2021-10-15,10,2021,17,2,-4.1,0,12,No,No,-11,13,level_2,-0.3828996378042453,0.05662225137553564
2021-10-16,10,2021,20,1,-1.6,0,11,No,No,-4,32,level_2,2.0543024128563117,1.334796288204579
2021-10-17,10,2021,12,3,1.3,0,0,No,No,-21,58,level_3,-3.5505209999605465,-6.0073812364484125
2021-10-18,10,2021,19,2,0.8,0,17,No,No,-27,53,level_3,-5.259867422827956,4.008471586309242
2021-10-19,10,2021,20,2,1.4,0,13,No,No,-21,25,level_2,-3.5891910323008127,0.6475383251493305
2021-10-20,10,2021,22,1,1.6,0,12,No,No,-8,18,level_1,0.60032247073323175,1.1873568678934656
2021-10-21,10,2021,18,3,3.2,0,17,No,No,-8,17,level_1,0.6397749569460363,-0.9571934018758868
2021-10-22,10,2021,20,3,3.9,0,36,No,No,-5,15,level_1,1.5543878115352876,1.1592596194797644
2021-10-23,10,2021,17,2,2.6,0,48,No,No,0,6,level_1,3.3133388354594673,0.09652690082947771
2021-10-24,10,2021,16,2,2.8,0,40,No,No,-1,19,level_1,2.872918655285524,-1.9054550524472196
2021-10-25,10,2021,20,3,3.8,0.5,66,No,No,-2,15,level_1,2.675966288909434,1.0175058518307019
2021-10-26,10,2021,21,3,6.8,0,90,No,No,0,9,level_1,3.254714790341547,0.31871198276722446
2021-10-27,10,2021,20,3,7.8,0,103,No,No,2,11,level_1,4.036145023035032,0.02029231170284737
2021-10-28,10,2021,14,4,1.7,0.1,97,No,No,6,18,level_1,5.035476602091364,1.4081915013231263
2021-10-29,10,2021,16,3,-1.1,0,82,No,No,9,7,level_1,6.046286903761414,-0.146888276523591
2021-10-30,10,2021,11,3,2.1,0,76,No,No,1,39,level_1,3.6861229526194212,1.2626828608445173
2021-10-31,10,2021,10,4,3.9,0,65,No,No,-21,41,level_2,-3.533831712731002,-0.007875815305097573
2021-11-01,11,2021,25,3,3.6,0,51,No,No,5,40,level_1,4.651925081169349,2.7776848596515364
2021-11-02,11,2021,16,4,1.7,0.5,43,No,No,-5,27,level_1,1.6525059492373864,-0.04016130322038711
2021-11-03,11,2021,12,8,-0.6,1.1,33,No,Yes,0,44,level_1,3.0834765415958767,0.20800397279722008
2021-11-04,11,2021,10,4,-11.7,2.7,28,No,No,-59,104,level_4,-16.419324784134236,-3.2897773188410806
2021-11-05,11,2021,20,2,-15.1,0,37,No,Yes,-29,34,level_2,-6.19911964287155,-0.32554898378716757
2021-11-06,11,2021,21,2,-9,0,34,No,Yes,-20,49,level_2,-3.37942491267399,-3.827703137154647
2021-11-07,11,2021,12,2,-2.9,0,30,No,No,-18,27,level_2,-2.535707165794644,-0.32427260674855635
2021-11-08,11,2021,11,2,-0.8,0,40,No,No,-9,8,level_1,0.16888365685887213,0.2708585010728743
2021-11-09,11,2021,20,3,3.2,0,44,No,No,-13,15,level_1,-1.0825923653292182,0.2927091503821211
2021-11-10,11,2021,14,2,-0.8,0,41,No,No,-14,14,level_2,-1.2615963307303153,0.6162328378762593
2021-11-11,11,2021,21,2,1.4,0,43,No,No,-2,15,level_1,2.3958361689420657,0.8919153644856577
2021-11-12,11,2021,23,2,-0.4,1.1,36,No,No,-4,8,level_1,1.9167179627407434,-0.12194112854938019
2021-11-13,11,2021,10,1,-0.3,0.3,27,No,No,0,9,level_1,3.3030331106151802,0.5396726133273589
2021-11-14,11,2021,14,2,-0.4,0,20,No,No,1,12,level_1,3.4423584289236584,-0.8946541728938324
2021-11-15,11,2021,19,2,-1.3,0,24,No,No,5,21,level_1,4.786280961094636,0.4242504318507502
2021-11-16,11,2021,13,5,-2.8,2.2,32,No,No,-5,21,level_1,1.428275274499352,0.290342813176227
2021-11-17,11,2021,27,2,-4.3,0.3,29,No,No,-3,16,level_1,2.2425389946886085,-0.6904954357389491
2021-11-18,11,2021,21,3,-8.5,0,23,No,No,-3,14,level_1,2.1961503775086073,-0.623962218433193
2021-11-19,11,2021,17,4,-6.3,1.6,22,No,No,1,16,level_1,3.4581851870597284,0.42667283455889626
2021-11-20,11,2021,16,6,-11.8,2.6,22,No,No,4,20,level_1,4.460578357718131,-1.7407563076824488
2021-11-21,11,2021,16,3,-13.8,0.4,23,No,No,2,12,level_1,3.8807783944596044,-0.7407532088398288
2021-11-22,11,2021,19,3,-10.6,0,23,No,No,-2,10,level_1,2.656338601902679,-0.9022673975503419
2021-11-23,11,2021,15,3,-7.4,0,33,No,No,-4,21,level_1,1.8952110499291088,-1.7751867567842818
2021-11-24,11,2021,15,3,-5.5,0,43,No,No,1,9,level_1,3.53527611154511,0.1048891824025443
2021-11-25,11,2021,14,5,-2.5,0,26,No,No,-3,15,level_1,2.2068211593564246,-0.8032197496969723
2021-11-26,11,2021,24,7,1.2,0,44,No,No,5,12,level_1,4.844034788963494,1.1523768898286304
2021-11-27,11,2021,14,3,-7,0,41,No,Yes,4,37,level_1,4.248754135553179,-0.685897460587267
